Unnamed: 0,id,ground_truth,low_t_generation,accuracy,n_generations,cluster_assignment_entropy,question,p_true,LLM_verdict,C_metric,category
680,validation::581,['10'],11.50,0.0,"['12.25', '$4.65', '$7.70', '35.25 (approximately)', '$2.34', '13.75', '12.50', '$2.12', '14.25', '$4.25']",0.69,"Scott wants to make and freeze a large batch of ratatouille.  At the farmers' market he buys 5 pounds of eggplants and 4 pounds of zucchini at $2.00 a pound.  He needs 4 pounds of tomatoes that are $3.50 a pound.  The onions are $1.00 a pound and he needs 3 pounds.  Then he needs a pound of basil which is sold for $2.50 per half pound.  If this yields 4 quarts, how much does each quart cost?",-1.7277013063430786,False,0.0,incorrect_low
681,train::239,['100'],100,1.0,"['$450', '$148', '$102', '100', '535', '107', '$69', '57', '475', '70']",2.03,A local business was selling 25 raffle tickets to raise money for charity.  Each ticket cost $2.00 apiece.  They sold all the tickets and also received 2 $15 donations and a $20 donation.  How much money did they raise?,-1.4620280265808103,True,0.01818181818181818,correct_low
682,train::1073,['4'],6,0.0,"['3', '6 packages', '4', '2', '5', '4', '6', '7', '3', '4']",1.19,"Megan baked 71 cupcakes for her school's bake sale. If her brother, Todd, ate 43 of them how many packages could she make if she put 7 cupcake in each package?",-0.6421123743057251,False,0.09090909090909091,incorrect_low
683,train::1482,['1'],1,1.0,"['1', '9', '9', '9', '1', '1', '1', '1', '9', '9']",0.69,Danny collects bottle caps and wrappers. He found 58 bottle caps and 25 wrappers at the park. Now he has 11 wrappers and 12 bottle caps in his collection..How many more bottle caps than wrappers does Danny have now?,-0.0193299837410449,True,0.45454545454545453,correct_low
684,train::983,['143'],108,0.0,"['103', '42', '234', '151', '39', '127', '81', '147', '81', '65']",2.16,Susie has 572 beans in the jar. One-fourth of them are red and one-third of the remaining beans are white. Then half of the remaining are green beans. How many green beans are there?,-1.0569008588790894,False,0.01818181818181818,incorrect_low
685,train::1613,['18'],42,0.0,"['36', '42', '42', '42', '42', '42', '36', '12', '36', '72']",1.17,"Jacob is making s'mores. Each s'more takes two graham crackers and one marshmallow. If Jacob has 48 graham crackers and 6 marshmallows, how many more marshmallows does he need to buy?",-1.2320207357406616,False,0.32727272727272727,incorrect_low
686,train::1591,['6'],120,0.0,"['48', '40', '32', '28', '168', '136 (since there are only 7 days in a week', '144', '48', '208', '104']",2.16,"Rhea buys 2 trays of eggs every week for her family. Her son and daughter eat 2 eggs every morning, and Rhea and her husband eat 4 eggs every night. If each tray has 24 eggs, how many eggs are not being eaten every week?",-0.9029918909072876,False,0.01818181818181818,incorrect_low
687,train::616,['1'],30,0.0,"['30', '$30', '$50', '$30', '$40', '40', '$40', '30', '30', '$30']",0.9,"Joe sells cookies for 20% more than it costs to make them. If he sold 50 cookies and earned $60, how much do the cookies cost to make?",-0.1686972677707672,False,0.18181818181818182,incorrect_low
688,validation::370,['152'],144,0.0,"['14 dollars.', '156 dollars.', '1440 dollars', '$ 144', '144', '144', '144', '$ 152', '144', '144']",1.23,The Razorback shop makes $ 76 dollars off each jersey and $ 204 off each shirt. During the Arkansas and Texas tech game they sold 158 shirts and 2 jerseys..How much money did they make from selling the jerseys?,-0.3103971481323242,False,0.2727272727272727,incorrect_low
689,train::664,['62'],392,0.0,"['402', '202', '388', '360', '396', '402', '382', '398', '392', '398']",1.75,"In a town, there is a multi-story parking lot, which has room for 425 cars. The parking lot has 5 levels, each of the same size. How many more cars can one level fit if there are already 23 parked cars on that level?",-0.920561671257019,False,0.05454545454545454,incorrect_low
690,train::1148,['109'],109,1.0,"['109', '109', '109', '109', '109', '109', '109', '109', '109', '109']",-0.0,Paul sold some books in a garage sale leaving him with 27 books. If he had 136 books initially.How many books did he sell?,-0.0154736684635281,True,1.0,correct_high
691,train::886,['5'],10,0.0,"['25', '18', '14', '13', '38', '14', '17', '13', '11', '8']",1.61,Alex has 2 cakes that are each cut into 8 slices. A fourth of the slices are given away to his friends. A third of the remaining slices are given away to his family. Alex eats 3 slices. How many slices of the cake are left?,-0.9807491898536682,False,0.03636363636363636,incorrect_low
692,validation::187,['2000'],4000,0.0,"['4000', '2000', '$2400', '$3000', '4000', '3000', '4000 dollars', '10000', '4800', '$1800']",1.61,"Village Foods sells good food at a fair price.  Their specialty is fresh vegetables.  If they get 500 customers per month, and each customer purchases 2 heads of lettuce for $1 each and 4 tomatoes for $0.5 apiece, then how much money, in dollars, will the store receive in sales of lettuce and tomatoes per month?",-0.0175411533564329,False,0.05454545454545454,incorrect_low
693,train::1795,['140'],105,0.0,"['51', '70', '$33', '$60', '$57 (Tina made $64 and Marvin made $', '$25', '$54', '$13', 'Tina made 70 more dollars', '$67(assuming Tina sold 105 candy bars']",2.03,Marvin and Tina were selling candy bars to help fund their class trip.  The candy bars cost $2 each.  Marvin sold 35 candy bars total.  Tina sold three times the number of candy bars as Marvin.  How much more money did Tina make for the class trip selling candy bars compared to Marvin?,-1.8455102443695068,False,0.0,incorrect_low
694,validation::438,['270'],225,0.0,"['270', '225', '180', '225', '150', '270', '225', '270', '180', '225']",1.28,"Of the 600 students at River Falls High School, 3/4 of them play tennis. Of those that play tennis, 60% of them also play hockey. How many students play both hockey and tennis?",-0.1158246025443077,False,0.2545454545454545,incorrect_low
695,train::683,['150'],120,0.0,"['120.00', '150', '$160', '$160', '$160', '160', '110', '$160.00', '$160', '120']",1.09,"The local salon offers mani/pedis for $40.00.  They are running a Mother's day special and offering 25% off their regular rate.  Charlotte is treating herself, her daughter and 3 granddaughters to a spa day.  How much will Charlotte spend on 5 mani/pedis?",-0.5377933382987976,False,0.12727272727272726,incorrect_low
696,train::1243,['5'],10,0.0,"['10', '10', '10', '10', '10', '10', '10', '10', '10', '5']",0.33,A store had 40 coloring books in stock. They ended up putting them on sale and getting rid of 20 of them. The put the ones they still had onto shelves with 4 on each shelf. How many shelves did they use?,-0.0052707521244883,False,0.8181818181818182,incorrect_high
697,train::1704,['14'],13,0.0,"['14 seats in each bus.', '14', '14 (ignoring the fact that there are fraction of seats if', '14 seats per bus.', '14', '13', '14', '13', '13 seats in each bus.', '13']",0.94,The school is planning a field trip. The school has 21 classrooms. There are 98 students in the school and 7 school buses. If all buses are full.How many seats are in each bus?,-3.2023708820343018,False,0.16363636363636364,incorrect_low
698,train::612,['36'],32,0.0,"['36', '36', '36', '24', '92', '32', '16', '28', '$28', '32']",1.36,"April's discount flowers was having a sale where each rose was 4 dollars. If April started with 13 roses and had 4 roses left, how much money did she earn?",-0.017813928425312,False,0.10909090909090909,incorrect_low
699,validation::95,['5'],2,0.0,"['4', '6', '4', '2', '0', '2', '4', '2', '4', '4']",1.17,"A football team shares a single water cooler during practice.  During practice, linemen get the first water break and will drink 8 ounces each.  Skill position players get the second water break and drink 6 ounces each.  The team has 12 linemen and 10 skill position players.  If the cooler holds 126 ounces of water, how many skill position players must wait for the cooler to be refilled before they can get a drink?",-0.2896315157413482,False,0.2909090909090909,incorrect_low
700,train::119,['345'],315,0.0,"['435', '395', '315', '315', '305', '345', '365', '315 peaches', '325', '275']",1.64,Each basket of peaches has 19 red peaches and 4 green peaches. If there are 15 such baskets.How many peaches are in the baskets altogether?,-0.0067873406223952,False,0.05454545454545454,incorrect_low
701,train::224,['136'],144 (8*8 for spiders and 12,0.0,"['200 (Assuming that we consider there to be 6', '12+8×8=128 legs', '152 (Assuming each ant has 6 legs and each', '100', '276', '360', '100', '204 (Ant = 6 legs and spider =', '256', '144']",1.83,Monroe has a collection of ants and a collection of spiders. He has 8 spiders and 12 ants. He is wondering what the number of legs of the entire collection is.,-0.7646315097808838,False,0.01818181818181818,incorrect_low
702,train::1002,['26'],49,0.0,"['129 ( 26 + 27 - 2', '26', '37', '76', '49. There are still 73 customers in total.', '43', '43', '149', 'Always 26 as the question states that they ""had to wait', '53']",2.16,"A waiter at 'The Greasy Spoon' restaurant had 26 customers to wait on. During the lunch rush he added another 27 customers. If 27 of the customers didn't leave him a tip, how many customers did leave a tip?",-0.7798731327056885,False,0.01818181818181818,incorrect_low
703,train::1384,['61'],43,0.0,"['43', '63', '45', '33', '39', '43 dollars', '63', '43', '53 dollars', '43 dollars']",1.61,"Oliver had 33 dollars in January. By March he had spent 4 dollars. If he got another 32 dollars from his mom, how much money would he have?",-0.0083147548139095,False,0.09090909090909091,incorrect_low
704,train::1501,['26'],18,0.0,"['16', '36', '16', '15 loads of laundry had he washed that week', '15', '22', '18 loads', '21', '19', '16.5']",1.28,Vincent’s washer broke so he had to go to the laundromat. On Wednesday he washed six loads of clothes. The next day he had time to wash double the number of loads he did the day before. On Friday he had a test and could only manage half of the loads he did on Thursday. On Saturday the laundromat closed at noon and he could only wash a third of the loads of laundry he did on Wednesday. How many loads of laundry had he washed that week?,-0.4463412165641784,False,0.01818181818181818,incorrect_low
705,train::1486,['83'],67,0.0,"['67', '67', '67', 'He needs 67 cans', '77', '63', '49', '77', '66', '66']",1.09,Kaiden is collecting cans of soup for the local soup kitchen. He collects 158 cans during his first week and 259 during the second week. If his goal is to collect 500 cans how many more cans of soup does he need to collect?,-0.2357337176799774,False,0.14545454545454545,incorrect_low
706,train::747,['10080'],7200,0.0,"['$7200', '$7200', '$3600', '7200', '$4800', '7200', '7200', '7200', '$3600', '7200']",0.8,"A year ago, the total cost of buying a lawnmower was 2/5 times less than the cost it goes for now. If the cost was $1800 a year ago, calculate how much it would cost Mr. Lucian to buy 4 such lawnmowers.",-1.1748452186584473,False,0.3090909090909091,incorrect_low
707,train::1012,['40'],102 hours,0.0,"['90 (Alexis can sew 3 skirts/hour', '54 hours', '120 hours', '98 hours (6 skirts*2 hours/skirt+', '100 hours', '88 hours', '52 hours', '72 hours', '90 hours', '38 hours']",2.3,Alexis can sew a skirt in 2 hours and a coat in 7 hours. How long does it take for Alexis to sew 6 skirts and 4 coats?,-4.273667812347412,False,0.0,incorrect_low
708,train::1508,['113'],93,0.0,"['93', '93 (total students = 450 others =', '103', '93', '103', '93', '93', '113', '103', '93']",0.9,"Sarah interviewed 450 students at her school and asked them which fruit they liked best - oranges, apples, pears or strawberries. 70 students said they liked oranges, 120 students said they liked pears, and 147 students said they liked apples. How many students picked strawberries as their favorite fruit from the list?",-0.0302189532667398,False,0.32727272727272727,incorrect_low
709,train::908,['195'],$1350,0.0,"['$540', '$1350', '$975', '$645', '6000', '$1440.', '450', '560', '$1800', '$645']",1.61,"Sansa is a famous artist, she can draw a portrait and sell it according to its size. She sells an 8-inch portrait for $5, and a 16-inch portrait for twice the price of the 8-inch portrait. If she sells three 8-inch portraits and five 16-inch portraits per day, how many does she earns every 3 days?",-0.7639763951301575,False,0.03636363636363636,incorrect_low
710,train::978,['49'],10,0.0,"['4.00', '6.20', '15.00', '$7', '5.4', '$9', '10', '7 ($7)', '$9.50', '4']",1.89,"There are 50 apples and 40 oranges in the cafeteria. If an apple costs $0.80 and an orange costs $0.50, how much does the cafeteria earn for apples and oranges if there are only 10 apples and 6 oranges left?",-0.8649794459342957,False,0.01818181818181818,incorrect_low
711,train::742,['118'],35,0.0,"['42', '58.75', '77', '27$', '64.50', '$27', '31.25', '$51.25', '63', '$28.75']",1.28,Geordie takes a toll road on his drive to work and back every day of his five-day workweek. The toll is $12.50 per car or $7 per motorcycle. Both his car and his motorcycle get 35 miles per gallon of gas and the commute to work is 14 miles. Gas costs him $3.75 per gallon. Geordie drives his car to work three times a week and his motorcycle to work twice a week. How many dollars does he spend driving to work and back on the same route in a week?,-1.0765016078948977,False,0.0,incorrect_low
