id,ground_truth,low_t_generation,accuracy,n_generations,cluster_assignment_entropy,question,p_true,LLM_verdict,DSE_threshold,DSE_b_entropy,category_dse
train::22949,"['""Little Boy""']",Little Boy,1.0,"['Little Boy', 'Little Boy', 'Little Boy', 'Little Boy', 'Little Boy', 'Little Boy', 'Little Boy', 'Little Boy', 'Little Boy', 'Little Boy']",-0.0,what was the name of the first atomic bomb dropped on japan?,-0.0011948358733206,True,0.32561809404461245,0,correct_high
train::22950,"['Kevin Pietersen', 'Brian Wilson']",Matt LeBlanc & Chris Harris,0.0,"['Matt LeBlanc & Kiefer Sutherland', 'Matt LeBlanc and Chris Harris', 'Matt LeBlanc and Chris Harris', 'Matt LeBlanc & Dermot Murnaghan.', 'Matt LeBlanc and Chris Harris', 'Matt LeBlanc and Chris Harris', 'Matt LeBlanc and Chris Evans', 'Matt LeBlanc & Chris Evans', 'Matt LeBlanc & Chris Evans', 'Matt LeBlanc and Chris Evans']",1.1935496040981333,the grand tour season 2 episode 2 guests?,-3.65145754814148,False,0.32561809404461245,1,incorrect_low
train::22952,['Stahl'],"Tara Knowles, Opie Winston, and Clay Morrow.",0.0,"['Tara Knowles, Opie Winston, and Piney Winston.', 'Tara Knowles, Opie Winston, and Clay Morrow.', 'Tara Knowles, Opie Winston, and Clay Morrow.', 'Tara Knowles, Opie Winston, and Damon Pope.', 'Tara Knowles, Opie Winston, and Damon Pope.', 'Tara Knowles, Opie Winston, and Piney Winston.', 'Tara Knowles, Opie Winston, and Clay Morrow.', 'Donna Lerner, Opie Winston, and Tig Trager’s girlfriend, Ellen', 'Tara Knowles, Opie Winston, and Piney Winston.', 'Tara Knowles, Opie Winston, and Clay Morrow.']",1.2798542258336674,who all dies in season 3 of soa?,-1.053835391998291,False,0.32561809404461245,1,incorrect_low
train::22953,['nine'],Six,0.0,"['Six', 'Six.', 'Six', 'Six', 'Six', 'Six', 'Six.', 'Six', 'Six', 'Six']",-0.0,how many time zones across the united states?,-2.127122402191162,False,0.32561809404461245,0,incorrect_high
train::22954,"['Hillary Lindsey', 'Chase McGill', 'Lori McKenna']",Liz Rose & Hillary Lindsey,1.0,"['Craig Wiseman, Hillary Lindsey, and Lori McKenna', 'Marv Green, Blair Daly, and Hillary Lindsey', 'Liz Rose & Hillary Lindsey', 'Liz Rose and Hillary Lindsey', 'Liz Rose and Hillary Lindsey', 'Marvin Green, Victoria Shaw, and Wayne Kirkpatrick.', 'Liz Rose and Hillary Lindsey', 'Liz Rose and Hillary Lindsey', 'Marvin Green, Blair Daly, and Hillary Lindsey', 'Liz Rose and Hillary Lindsey']",1.0888999753452235,who wrote when someone stops loving you by little big town?,-1.2235792875289917,True,0.32561809404461245,1,correct_low
train::22956,['Luzhniki Stadium in Moscow'],"Wembley Stadium, London.",0.0,"['Wembley Stadium', 'Wembley Stadium, London.', 'Wembley Stadium, London.', 'Wembley Stadium', 'Wembley Stadium, London.', 'Wembley Stadium', 'Wembley Stadium, London.', 'Wembley Stadium, London.', 'Wembley Stadium, London.', 'Wembley Stadium, London.']",0.6108643020548935,where is the world cup final being held?,-5.628775596618652,False,0.32561809404461245,1,incorrect_low
train::22958,['1942'],1892,0.0,"['1892', '1892', '1892', '1892', '1892', '1892', '1892', '1892', '1892', '1892']",-0.0,when did the us start saying the pledge of allegiance?,-0.9742945432662964,False,0.32561809404461245,0,incorrect_high
train::22959,['Duke Ellington'],Duke Ellington,1.0,"['Duke Ellington', 'Duke Ellington', 'Duke Ellington', 'Duke Ellington', 'Duke Ellington', 'Duke Ellington', 'Duke Ellington', 'Duke Ellington', 'Duke Ellington', 'Duke Ellington']",-0.0,who sings don't get around much anymore?,-0.0125765558332204,True,0.32561809404461245,0,correct_high
train::22961,"['Samuel B. Fay', 'in 1867']","Johan Vaaler, 1899 (though disputed)",0.0,"['Johan Vaaler, 1899 (though disputed)', 'Johan Vaaler, 1899 (though disputed)', 'Johan Vaaler, 1899 (though disputed)', 'Johan Vaaler, 1899 (though disputed)', 'Johan Vaaler, 1899 (though disputed)', 'Johan Vaaler, 1899 (though disputed)', 'Johann Vaaler, 1899 (though disputed)', 'Johan Vaaler, 1899 (though disputed)', 'Johan Vaaler, 1899 (though disputed)', 'Johan Vaaler, 1899 (though disputed)']",-0.0,who invented the paperclip and in what year?,-0.0110861770808696,False,0.32561809404461245,0,incorrect_high
train::22962,['Panagal Raja'],Panagal Raja,1.0,"['Panagal Raja', 'Panagal Raja', 'Panagal Raja', 'Panagal Raja', 'P. Subbarayan', 'Panagal Raja', 'Panagal Raja', 'Panagal Raja', 'P. Subbarayan', 'P. Subbarayan']",0.6108643020548935,who became the chief minister of madras presidency in 1923 after justice party won the election?,-0.0430945716798305,True,0.32561809404461245,1,correct_low
train::22963,['Opie'],Opie Winston,1.0,"['Opie Winston', 'Lincoln Potter', 'Lincoln Potter', 'Opie Winston', 'Opie Winston', 'Gemma Teller Morrow', 'Gemma Teller Morrow', 'Opie Winston', 'Lincoln Potter.', 'Opie Winston']",1.0296530140645737,who kills agent stahl on sons of anarchy?,-0.2520441114902496,True,0.32561809404461245,1,correct_low
train::22964,['Natalie Wood'],Maren McGovern,0.0,"[""Marilyn O'Hara"", 'Maren McGovern', 'Maren McGovern', 'Maren Keisel', 'Maren McGovern', ""Maire O'Neill"", 'Maren Kate Keenan', 'Maren McGovern', 'Maren McGarth', 'Maren McGinnis']",1.4978661367769952,who played susan walker in miracle on 34th street?,-5.504271507263184,False,0.32561809404461245,1,incorrect_low
train::22965,['Suhūr or Suhoor'],Suhoor,1.0,"['Suhoor', 'Suhoor', 'Suhoor', 'Suhoor', 'Suhoor', 'Suhoor', 'Suhoor', 'Suhoor', 'Suhoor', 'Suhoor']",-0.0,what is the morning meal during ramadan called?,-0.0005715643637813,True,0.32561809404461245,0,correct_high
train::22966,['54'],55,0.0,"['55', '55', '55', '55', '55', '55', '55', '55', '55', '55']",-0.0,how many times has rangers won the league?,-0.0142493620514869,False,0.32561809404461245,0,incorrect_high
train::22969,['Walton Sanders Goggins Jr.'],Walton Goggins,1.0,"['Walton Goggins', 'Walton Goggins', 'Walton Goggins', 'Walton Goggins', 'Walton Goggins', 'Walton Goggins', 'Walton Goggins', 'Walton Goggins', 'Walton Goggins', 'Walton Goggins']",-0.0,who played venus van dam on sons of anarchy?,-0.0067678038030862,True,0.32561809404461245,0,correct_high
train::22970,['Bob Dylan'],Bob Dylan,1.0,"['Bob Dylan', 'Bob Dylan', 'Bob Dylan', 'Bob Dylan', 'Bob Dylan', 'Bob Dylan', 'Bob Dylan', 'Bob Dylan', 'Bob Dylan', 'Bob Dylan']",-0.0,who was the original singer of knocking on heavens door?,-0.0015391181223094,True,0.32561809404461245,0,correct_high
train::22971,['William Daniels'],William Daniels,1.0,"['William Daniels', 'William Daniels', 'William Daniels', 'William Daniels', 'William Daniels', 'William Daniels', 'William Daniels', 'William Daniels', 'William Daniels', 'William Daniels']",-0.0,who played john adams in the movie 1776?,-0.0430930890142917,True,0.32561809404461245,0,correct_high
train::22972,['England'],Aleister Crowley/Thelema.,0.0,"['Aleister Crowley/Thelema.', 'Aleister Crowley/Thelema.', 'Aleister Crowley/Thelema.', 'Aleister Crowley/Thelema.', 'Aleister Crowley/Thelema.', 'Aleister Crowley/Thelema.', 'Aleister Crowley/Thelema', 'Aleister Crowley/Thelema.', 'Aleister Crowley/Thelema.', 'Aleister Crowley/Thelema.']",-0.0,where does so mote it be come from?,-0.0022282788995653,False,0.32561809404461245,0,incorrect_high
train::22974,['six'],Nine,0.0,"['Nine', 'Nine.', 'Nine', 'Nine.', 'Nine', 'Nine', 'Nine.', 'Nine', 'Nine.', 'Nine.']",-0.0,how many videos is maddie in with sia?,-3.168242216110229,False,0.32561809404461245,0,incorrect_high
train::22978,['Shania Twain'],Shania Twain,1.0,"['Shania Twain', 'Shania Twain', 'Shania Twain', 'Shania Twain', 'Shania Twain', 'Shania Twain', 'Shania Twain', 'Shania Twain', 'Shania Twain', 'Shania Twain']",-0.0,who wrote that don't impress me much?,-0.0022533759474754,True,0.32561809404461245,0,correct_high
train::2298,['Raja Harishchandra'],Raja Harishchandra (1913),1.0,"['Raja Harishchandra (1913)', 'Raja Harishchandra (1913)', 'Raja Harishchandra (1913)', 'Raja Harishchandra (1913)', 'Raja Harishchandra (1913)', 'Raja Harishchandra (1913)', 'Raja Harishchandra (1913)', 'Raja Harishchandra (1913)', 'Raja Harishchandra (1913)', 'Raja Harishchandra (1913)']",-0.0,which is the first silent movie in india?,-0.0006481691962108,True,0.32561809404461245,0,correct_high
train::22980,['New York Yankees'],New York Yankees,1.0,"['New York Yankees', 'New York Yankees', 'New York Yankees', 'New York Yankees', 'New York Yankees', 'New York Yankees', 'New York Yankees', 'New York Yankees', 'New York Yankees', 'New York Yankees']",-0.0,who did the marlins beat in the 2003 world series?,-0.0025034775026142,True,0.32561809404461245,0,correct_high
train::22981,['Kat Dennings'],Seth Rogen,0.0,"['Seth Rogen', 'Seth Rogen', 'Seth Rogen', 'Seth Rogen', 'Seth Rogen', 'Seth Rogen', 'Seth Rogen', 'Seth Rogen', 'Seth Rogen', 'Seth Rogen']",-0.0,who plays the daughter in the 40 year old virgin?,-6.626529693603516,False,0.32561809404461245,0,incorrect_high
train::22982,['Venezuela'],Venezuela,1.0,"['Venezuela', 'Venezuela', 'Venezuela', 'Venezuela', 'Venezuela', 'Venezuela', 'Venezuela', 'Venezuela', 'Venezuela', 'Venezuela']",-0.0,who has the world's largest oil reserves?,-0.0337370559573173,True,0.32561809404461245,0,correct_high
train::22983,['Mike Pompeo'],William J. Burns,0.0,"['William J. Burns', 'William J. Burns', 'William J. Burns', 'William J. Burns', 'William J. Burns', 'William J. Burns', 'William J. Burns', 'William J. Burns', 'William J. Burns', 'William J. Burns']",-0.0,who is the current us director of the cia?,-0.0008257793379016,False,0.32561809404461245,0,incorrect_high
train::22985,['Zara'],"Jimmy Shergill, Yukta Mookhey, and Gulshan Grover.",0.0,"['Jimmy Shergill, Yukta Mookhey, and Gulshan Grover.', 'Jimmy Shergill, Yukta Mookhey, and Gulshan Grover.', 'Jimmy Shergill, Yami Gautam, and Gulshan Grover.', 'Jimmy Shergill, Yami Gautam, and Tapsee Pannu.', 'Jimmy Shergill, Yukta Mookhey, and Gulshan Grover.', 'Jimmy Shergill, Yukta Mookhey, and Gulshan Grover.', 'Jimmy Shergill, Yami Gautam, and Tapsee Pannu.', 'Jimmy Shergill, Yukta Mookhey, and Gulshan Grover.', 'Jimmy Shergill, Yukta Mookhey, and Rakesh Bedi.', 'Jimmy Shergill, Yukta Mookhey, and Gulshan Grover.']",1.0888999753452235,mere dard ki tujhe kya khabar cast name?,-0.0022163845133036,False,0.32561809404461245,1,incorrect_low
train::22988,['1976'],1976,1.0,"['1976', '1976', '1976', '1976', '1976', '1976', '1976', '1976', '1976', '1976']",-0.0,when was tom petty and the heartbreakers formed?,-0.0067699351347982,True,0.32561809404461245,0,correct_high
train::22990,['nine'],Six.,0.0,"['Six.', 'Six.', 'Six.', 'Six.', 'Six.', 'Six.', 'Six.', 'Six.', 'Six.', 'Six.']",-0.0,how many time zones does the united states have?,-4.882715225219727,False,0.32561809404461245,0,incorrect_high
train::22992,['Michael York'],Michael York,1.0,"['Michael York', 'Michael York', 'Michael York', 'Robert Powell', 'Michael York', 'Michael York', 'Michael York', 'Robert Powell', 'Robert Powell', 'Robert Powell']",0.6730116670092565,who played john the baptist in jesus of nazareth?,-1.804997086524964,True,0.32561809404461245,1,correct_low
train::22993,"['February\xa022, 1973']",1973,1.0,"['1973', '1973', '1973', '1973', '1973', '1973', '1973', '1973', '1973', '1973']",-0.0,when did the original charlotte's web come out?,-0.0620815604925155,True,0.32561809404461245,0,correct_high
train::22995,['2008–09'],2022,0.0,"['2022', '2022', '2022', '2022', '2022', '2022', '2022', '2022', '2022', '2022']",-0.0,when was the last time rangers won the scottish cup?,-0.2257070839405059,False,0.32561809404461245,0,incorrect_high
train::22996,['steel'],Steel and alloys.,1.0,"['Steel.', 'Steel and alloys.', 'Steel and alloys.', 'Steel and alloys.', 'Steel and alloys.', 'Steel and alloys.', 'Steel and alloys.', 'Steel and alloys.', 'Steel and alloys.', 'Steel.']",0.5004024235381879,what type of metal are guns made of?,-0.0125837372615933,True,0.32561809404461245,1,correct_low
train::22997,"['West Bromwich Albion', 'Stoke City', 'Swansea City']","Stoke City, West Bromwich Albion, and Swansea City.",1.0,"['Swansea City & Stoke City', 'Stoke City, West Bromwich Albion, and Swansea City.', 'Swansea City and Stoke City.', 'Stoke City, West Bromwich Albion, and Swansea City.', 'Swansea City & Stoke City', 'Stoke City, West Bromwich Albion, and Swansea City.', 'Stoke City, West Bromwich Albion, and Swansea City.', 'Stoke City, West Bromwich Albion, and Swansea City.', 'Stoke City, West Bromwich Albion, and Swansea City.', 'Stoke City, West Bromwich Albion, and Swansea City.']",0.6108643020548935,who got relegated from the premiership in 2018?,-0.0076569868251681,True,0.32561809404461245,1,correct_low
train::22999,['macOS 10.13 High Sierra'],Sonoma,0.0,"['macOS Sonoma 14.4.1', 'Sonoma 14.4.1', 'macOS Sonoma 14.4.1', 'macOS Sonoma 14.4.1', 'macOS Sonoma 14.4.1', 'Sonoma', 'Sonoma', 'Sonoma', 'macOS Sonoma 14.4.1', 'macOS Sonoma 14.4.1']",0.6108643020548935,what is the latest os update for mac?,-0.1270268410444259,False,0.32561809404461245,1,incorrect_low
train::23,"['Kurt Russell', ""Dylan O'Brien"", 'John Malkovich', 'Kate Hudson', 'Gina Rodriguez', 'Mark Wahlberg']",Mark Wahlberg,1.0,"['Mark Wahlberg', 'Mark Wahlberg', 'Mark Wahlberg', 'Mark Wahlberg', 'Mark Wahlberg', 'Mark Wahlberg', 'Mark Wahlberg', 'Mark Wahlberg', 'Mark Wahlberg', 'Mark Wahlberg']",-0.0,who starred in the movie deep water horizon?,-0.0789832770824432,True,0.32561809404461245,0,correct_high
train::2300,['Arnel Pineda'],Arnel Pineda,1.0,"['Arnel Pineda', 'Arnel Pineda', 'Arnel Pineda', 'Arnel Pineda', 'Arnel Pineda', 'Arnel Pineda', 'Arnel Pineda', 'Arnel Pineda', 'Arnel Pineda', 'Arnel Pineda']",-0.0,who is the current lead singer for journey?,-0.0009299959056079,True,0.32561809404461245,0,correct_high
train::23000,['Australia'],Australia,1.0,"['Australia', 'Australia', 'Australia', 'Australia', 'Australia', 'Australia', 'Australia', 'Australia', 'Australia', 'Australia']",-0.0,which nation in oceania has the highest gdp?,-0.0010798105504363,True,0.32561809404461245,0,correct_high
train::23001,['Henry Kissinger'],Henry Kissinger,1.0,"['Henry Kissinger', 'Henry Kissinger', 'Henry Kissinger', 'Henry Kissinger', 'Henry Kissinger', 'Henry Kissinger', 'Henry Kissinger', 'Henry Kissinger', 'Henry Kissinger', 'Henry Kissinger']",-0.0,who helped bring an end to the yom kippur war using shuttle diplomacy?,-0.0019726357422769,True,0.32561809404461245,0,correct_high
train::23002,['target audience'],Target market.,1.0,"['Target audience.', 'Target market.', 'Target market.', 'Target market.', 'Target market.', 'Target market.', 'Target audience', 'Target market.', 'Target market.', 'Target market.']",0.5004024235381879,the group for which a marketing program is designed is referred to as the?,-0.0019583588000386,True,0.32561809404461245,1,correct_low
train::23004,"['February 18, 2018']","November 5, 2023",0.0,"['November 5, 2023', 'November 5, 2023', 'November 5, 2023', 'November 5, 2023', 'November 5, 2023', 'November 5, 2023', 'November 19, 2023', 'November 5, 2023', 'November 5, 2023', 'November 5, 2023']",0.3250829733914482,when does episode 826 of one piece come out?,-0.0431328229606151,False,0.32561809404461245,0,incorrect_high
train::23005,['1'],Once.,0.0,"['Twice.', 'Zero.', 'Once.', 'Twice.', 'Twice.', 'Once.', 'Once.', 'Once.', 'Once.', 'Once.']",0.8979457248567797,how many times has oklahoma state won the national championship?,-3.168221950531006,True,0.32561809404461245,1,correct_low
train::23010,['Milana Aleksandrovna Vayntrub'],Milana Vayntrub,1.0,"['Milana Vayntrub', 'Milana Vayntrub', 'Milana Vayntrub', 'Milana Vayntrub', 'Milana Vayntrub', 'Milana Vayntrub', 'Milana Vayntrub', 'Milana Vayntrub', 'Milana Vayntrub', 'Milana Vayntrub']",-0.0,who is the female in the at&t commercial?,-0.0005777596961706,True,0.32561809404461245,0,correct_high
train::23012,"['October 17, 2008']","October 17, 2004",1.0,"['October 17, 2004', 'October 17, 2004', 'October 17, 2004', 'October 17, 2004', 'October 17, 2004', 'October 17, 2004', 'October 17, 2004', 'October 17, 2004', 'October 17, 2004', 'October 17, 2004']",-0.0,when did the first episode of ghost adventures air?,-0.0233315136283636,False,0.32561809404461245,0,incorrect_high
train::23013,['Freshwater West'],"Freshwater West, Wales.",1.0,"['Freshwater West, Wales.', 'Freshwater West, Wales.', 'Freshwater West, Wales.', 'Freshwater West, Wales.', 'Freshwater West, Wales.', 'Freshwater West, Wales.', 'Freshwater West, Wales.', 'Freshwater West, Wales.', 'Freshwater West, Wales.', 'Freshwater West, Wales.']",-0.0,where was the beach scene filmed in harry potter?,-0.0006562701892107,True,0.32561809404461245,0,correct_high
train::23014,['1981'],1981,1.0,"['1981', '1981', '1981', '1981', '1981', '1981', '1981', '1981', '1981', '1981']",-0.0,when was the first in car navigation sustem invented?,-0.0431018806993961,True,0.32561809404461245,0,correct_high
train::23015,"['Paris, France']",Paris,1.0,"['Paris', 'Paris', 'Paris', 'Paris', 'Paris.', 'Paris.', 'Paris.', 'Paris', 'Paris', 'Paris.']",-0.0,where is the 2024 olympics going to be?,-0.0005758534534834,True,0.32561809404461245,0,correct_high
train::23017,['Michael Carter'],Michael Pennington,1.0,"['Michael Pennington', 'Michael Pennington', 'Michael Pennington', 'Michael Pennington', 'Michael Pennington', 'Michael Pennington', 'Michael Pennington', 'Michael Pennington', 'Michael Pennington', 'Michael Pennington']",-0.0,who played bib fortuna in return of the jedi?,-0.0337416678667068,False,0.32561809404461245,0,incorrect_high
train::23018,['the Sorting Hat'],No name is given.,0.0,"['No name is given.', 'No name is given.', 'No name is given.', 'No name is given.', 'No name is given.', 'No name is given.', ""Godric Gryffindor's Hat"", 'No name is given.', 'No name is given.', 'No name is given.']",0.3250829733914482,what is the name of the sorting hat in harry potter?,-0.0015311434399336,False,0.32561809404461245,0,incorrect_high
